posistion,name,team,stat_total,last_game
d,A.Haynesworth,TB,0.5801991981234527,2012010110
d,A.Hayward,WAS,0.5465564349559704,2015082051
d,A.Hendy,HOU,0.685006277693175,2019082959
d,A.Henry,DET,0.8666519529075636,2010010304
d,A.Herrera,IND,0.9124878133983814,2015090353
d,A.Hester,KC,0.559998799607379,2015081553
d,A.Heygood,CAR,0.2,2009082250
d,A.Hicks,CHI,0.6040258764312733,2019100605
d,A.Highsmith,WAS,0.4222110077252223,2015082051
d,A.Hill,CLE,0.2,2017083155
d,A.Hitchens,KC,1.2109918535333428,2019110303
d,A.Hobbs,SD,0.2,2012082455
d,A.Hodge,CIN,0.5283096506506231,2010090252
d,A.Hoffman-Ellis,STL,0.2,2012081251
d,A.Holder,DEN,0.5166744443518467,2019082957
d,A.Holmes,MIN,0.4111001857437988,2009090451
d,A.Hooker,TEN,0.5583227367610886,2019102708
d,A.Hoppel,CLE,0.36667111079631515,2009090356
d,A.Howard,NE,0.416658972870283,2019080856
d,A.Hubbard,GB,0.424997708279519,2015082351
d,A.Hudson,BUF,0.2,2015081452
d,A.Huggins,PHI,0.3666647221615738,2019110305
d,A.J. Bouye,HOU,0.7187667081350301,2014110203
d,A.Jackson,TEN,0.7666681683480514,2019110302
d,A.Jacobs,MIN,0.4166558338749729,2012081754
d,A.James,ARI,0.41666583337499785,2018083051
d,A.Jefferson,ATL,0.6613565761760423,2017083152
d,A.Jenkins,NO,0.21666583337499792,2018081755
d,A.Johnson,DEN,0.5025071727379609,2019110309
d,A.Jones,JAX,0.5969820538552552,2019110300
d,A.Jordan,WAS,0.6917785503877995,2014082808
d,A.Joseph,SF,0.5999866677777075,2011090165
d,A.Kamara,KC,0.2,2011081954
d,A.Kampman,JAC,0.7428545922358767,2010103101
d,A.Kanneh,CLE,0.39999250056246716,2013082910
d,A.Key,OAK,0.43888437134352387,2019110307
d,A.King,SEA,0.6736950325222375,2019102700
d,A.Kirk,ARI,0.4,2015081553
d,A.Klein,NO,0.8023115779400317,2019102707
d,A.Laguda,LA,0.6000033333888787,2018082554
d,A.Lampkin,WAS,0.6999875007291221,2019082966
d,A.Lane,CHI,0.5747583110399838,2014082809
d,A.Lanier,LAC,0.5499974165821192,2019082964
d,A.Lapuaho,STL,0.2666611114629429,2013082407
d,A.Larkin,ATL,0.44761900216161266,2019082960
d,A.Lavarias,NE,0.24999458373261385,2012082951
d,A.Leon,BAL,0.2,2011081151
d,A.Levine,BAL,0.5776103087410238,2019101301
d,A.Levine Sr.,BAL,0.4021752534034076,2018123000
d,A.Lewis,JAC,0.2,2011081152
d,A.Logan,BUF,0.2,2017083153
d,A.Louis-Jean,MIA,0.5110957129866562,2016081252
d,A.Lynch,CHI,0.4994167122127349,2019110305
d,A.Mabry,NO,0.5714245985163722,2017083163
d,A.Mack,ATL,0.2999950002499875,2016100907
d,A.Maddox,PHI,0.7289339523925333,2019110305
d,A.Madison,DET,0.5083293898371105,2011082757
d,A.Magee,TB,0.42104046018241004,2011090159
d,A.Maloata,WAS,0.4,2019082966
d,A.Malone,GB,0.2999950002499875,2009090357
d,A.Martin,STL,0.35000749981250473,2013082909
d,A.Maulet,NYJ,0.4416611096480422,2019110304
d,A.Maybin,NYJ,0.39558339643911633,2012101402
d,A.McCalister,PHI,0.5083239588176879,2017083151
d,A.McCarron,CIN,0.2,2017100103
d,A.McClellan,NYJ,0.5738374645261414,2019101310
d,A.McCloud,ARI,0.4,2014081606
d,A.McDonald,BUF,0.21666527786573572,2017083153
d,A.Miley,CAR,0.44999655402351024,2017083154
d,A.Moats,ARI,0.5628356546218725,2018081151
d,A.Molden,NYG,0.5583381716328366,2012081851
d,A.Montgomery,WAS,0.3333388885370571,2010010314
d,A.Moore,HOU,0.7333231117969996,2019082451
d,A.Morales,CAR,0.2,2014082201
d,A.Morgan,TB,0.3733292622362926,2012121602
d,A.Morris,WAS,0.2,2014082302
d,A.Morrison,GB,1.0333343812319602,2018123002
d,A.Mosley,SF,0.4,2012083062
d,A.Moss,MIA,0.4904831848691352,2019101305
d,A.Moten,MIA,0.4538316997711059,2018083052
d,A.Motuapuaka,JAX,0.544429074780831,2018083065
d,A.Muhammad,IND,0.4235607242763052,2019110306
d,A.Mulumba,LA,0.4573287496005719,2017083157
d,A.Neblett,TB,0.44358232280614773,2013082904
d,A.Nelson,TB,0.30832595869667323,2019102708
d,A.Odom,CIN,0.6333156239758846,2010100301
d,A.Ogletree,NYG,1.3126984558407162,2019102703
d,A.Ogunleye,HOU,0.49824112868781956,2010101704
d,A.Ojomo,NYG,0.6833120927945602,2013082907
d,A.Okafor,KC,0.57762913964599,2019102712
d,A.Okoye,CHI,0.5130516523431113,2012123008
d,A.Okpokowuruk,NYG,0.3333288890370321,2011082951
d,A.Oruwariye,DET,0.6999783345554836,2019082955
d,A.Owusu-Ansah,DAL,0.6090965859939138,2012082953
d,A.Palmer,NYG,0.5457502323239677,2015090357
d,A.Pataiali'i,NE,0.46666777757408917,2015090357
d,A.Perkins,DEN,0.2,2012080956
d,A.Peterson,NO,0.2999950002499875,2017092402
d,A.Phillips,LAC,0.7639013689890564,2019091502
d,A.Pickett,LAC,0.7999987508228512,2019082964
d,A.Pierce,NYG,1.1650089844790437,2009110809
d,A.Pittman,DET,0.6999891674652278,2019082955
d,A.Pulu,SEA,0.2,2014081504
d,A.Reed,CLE,0.2999950002499875,2012081652
d,A.Reiter,WAS,0.2,2015082051
d,A.Replogle,ATL,0.48888259296911496,2013082906
d,A.Reth,TB,0.6000099995000251,2018083065
d,A.Robinson,DET,0.6034899804565285,2019102003
d,A.Rolle,CHI,1.0464107886219298,2015111504
d,A.Ross,CLE,0.6580707501188494,2015082955
d,A.Rossum,SF,0.05,2009082257
d,A.Rouse,ARI,1.017855076856256,2010081454
d,A.Rubin,ATL,0.6461109078711964,2018011300
d,A.Rush,PHI,0.5999903337905308,2019110305
d,A.Russell,CAR,0.8766686793690346,2014082807
d,A.Saint-Amour,MIN,0.4999950002499875,2019082951
d,A.Samuel,ATL,0.5763886784674568,2013120107
d,A.Scearce,CHI,0.2,2017081053
d,A.Schable,SEA,0.2666611114629429,2011090251
d,A.Schantz,PIT,0.7333183340832958,2009090360
d,A.Schobel,BUF,0.7185240800911326,2010010300
d,A.Scirrotto,PHI,0.4999950002499875,2010090256
d,A.Sendejo,PHI,0.9209201917356454,2019110305
d,A.Seward,JAC,0.7499979168298535,2009090355
d,A.Shabazz,PIT,0.4399951997960267,2016100906
d,A.Shittu,PHI,0.37777166692343667,2019082963
d,A.Silvestro,NE,0.2999950002499875,2011082757
d,A.Simmons,DEN,0.4,2018083051
d,A.Singleton,PHI,0.942880768629216,2019082963
d,A.Smith,CAR,0.516363924099874,2019082952
d,A.Soroh,KC,0.6,2019082958
d,A.Spann,DEN,0.30000499975001255,2009090361
d,A.Spence,JAX,0.4988525466516278,2019110300
d,A.Spencer,NO,0.8634096404921078,2015081351
d,A.Spievey,DET,0.8314358838955798,2013082901
d,A.Spitler,BAL,0.6110865399991172,2014081602
d,A.Springs,LAC,0.6666586669840615,2019081851
d,A.Steen,ARI,0.2,2015090364
d,A.Stubbs,CLE,0.4333333333333333,2019082955
d,A.Studebaker,TEN,0.42787796426371927,2015090363
d,A.Ta'amu,ARI,0.3230735305857232,2015090364
d,A.Talib,LA,0.741944531797386,2019100300
d,A.Tarpley,BUF,0.5249945923736702,2016010300
d,A.Taylor,CLE,0.7341422744358069,2019082351
d,A.Tevis,NO,0.2,2012080953
d,A.Thielen,MIN,0.2,2017102900
d,A.Thomas,IND,0.5402714219813597,2019082452
d,A.Thompson,STL,0.2,2010082155
d,A.Tiller,ATL,0.2999950002499875,2009082151
d,A.Toribio,KC,0.33484593393155165,2013111709
d,A.Tracy,ARI,0.6930156566519202,2014082815
d,A.Van Ginkel,MIA,0.2,2019080858
d,A.Verner,MIA,0.8259412841966421,2017122403
d,A.Victor,OAK,0.5999983332638943,2018083064
d,A.Villanueva,PHI,0.28888925908026125,2014082100
d,A.Vinatieri,IND,0.2,2018102808
d,A.Walker,IND,1.2062638886848638,2019110306
d,A.Wallace,BUF,0.5628267274388056,2019082951
d,A.Walters,ARI,0.5714277272588925,2015090364
d,A.Washington,MIA,0.4760393494606704,2019081653
d,A.Waters,NO,0.6733275888255507,2010101708
d,A.Watts,KC,0.4404561825029426,2019101700
d,A.Webster,CHI,0.45,2010090258
d,A.West,SF,0.2,2011081254
d,A.White,NE,0.4,2013082200
d,A.Whiteside,CHI,0.2,2013082910
d,A.Williams,CAR,0.7565644065945559,2019082960
d,A.Williamson,NYJ,1.202666533717953,2019081552
d,A.Wilson,MIA,0.8857640000259346,2014082804
d,A.Winbush,ATL,0.3666755552592692,2018083052
d,A.Winfield,MIN,1.1636959565624363,2013010501
d,A.Wingard,JAX,0.5999839051319913,2019101303
d,A.Wint,NYJ,0.6595319664273511,2019082963
d,A.Witherspoon,SF,0.5486434515356001,2019092212
d,A.Woods,SEA,0.4691377946058366,2019110308
d,A.Youboty,JAC,0.5750038651240823,2011122403
d,A.Zettel,CIN,0.47558249595171026,2019102706
d,Aa.Williams,BUF,0.6,2016091101
d,Al.Smith,SF,0.4333333333333333,2014120711
d,Ald.Smith,SF,0.734119394284617,2014112702
d,An.Woods,TEN,0.2999983336388662,2017010110
d,Au .Brown,HOU,0.2,2014080903
d,Au.Johnson,TEN,0.4399958225544266,2017010110
d,Austin,DAL,0.2,2013102700
d,B.Albright,CIN,0.2,2017083159
d,B.Allen,TB,0.41481488419407836,2019110308
d,B.Allen-Williams,OAK,0.2,2019082965
d,B.Anderson,TB,0.5416723053015815,2010090263
d,B.Arnfelt,PIT,0.3599968000639988,2014081603
d,B.Askew,TB,0.2,2009082750
d,B.Atkins,NO,0.4362725716057576,2013082903
d,B.Ayanbadejo,BAL,0.5957099969496973,2013010600
d,B.Bair,PHI,0.44943713513608036,2016010308
d,B.Baker,ARI,1.3048975043522018,2019103100
d,B.Banks,IND,0.40000252370513073,2018083055
d,B.Banogu,IND,0.3999981297827617,2019102710
d,B.Bars,NYG,0.33332888903703217,2016090152
d,B.Bass,DAL,0.4110967424292563,2013082912
d,B.Bell,CAR,0.5785678292596959,2019082952
d,B.Bello,HOU,0.6625006725633087,2019081751
d,B.Benwikere,MIN,0.7293901719070948,2019082456
d,B.Berry,ARI,0.33636044918951363,2010011601
d,B.Beyer,BAL,0.483325337705608,2017083163
d,B.Bing,DEN,0.6,2011090164
d,B.Bird,SD,0.7793593481483008,2014011201
d,B.Bishop,MIN,0.7499912513853182,2013082908
d,B.Blechen,CAR,0.3666663888921233,2016090155
d,B.Blunt,WAS,1.0000000000000002,2019082966
d,B.Boddy-Calhoun,HOU,0.7170157871780218,2019110300
d,B.Bolden,NE,0.2999950002499875,2017082551
d,B.Bolen,JAC,0.3249937503124844,2011081956
d,B.Borders,JAX,0.5749914340890235,2019110300
d,B.Boulware,CAR,0.2,2017083154
d,B.Boykin,BAL,0.5666634577124899,2017081051
d,B.Boyko,OAK,0.2,2013082915
d,B.Brackett,JAC,0.2,2013081702
d,B.Bradley,BAL,0.6000108329097442,2017083163
d,B.Braman,PHI,0.38054887087441464,2017010107
d,B.Breeland,KC,0.8770272670900011,2019110303
d,B.Brinkley,TEN,0.2999950002499875,2017010110
d,B.Brooks,HOU,0.2,2015083051
d,B.Broughton,DET,0.3166598614108678,2013080901
d,B.Brown,JAX,0.5856944718855088,2018083065
d,B.Browner,SEA,0.7038934602002012,2016081351
d,B.Bryant,CLE,0.7833059774167374,2019082955
d,B.Bulcke,SF,0.4,2011082756
d,B.Bunkley,NO,0.4805805006960863,2014112400
d,B.Burns,CAR,0.656238297195927,2019101300
d,B.Burr-Kirven,SEA,1.0333674987986716,2019082965
d,B.Burton,BUF,0.6150050027696607,2013092900
d,B.Callahan,CHI,0.6533258768498487,2018120901
d,B.Canady,JAX,0.4,2018083065
d,B.Carpenter,NE,0.6489592809031663,2012101408
d,B.Carr,BAL,0.7316930568588589,2019102010
d,B.Carter,ATL,0.901638498205075,2019082960
d,B.Cashman,NYJ,1.0316796451575048,2019102705
d,B.Chillar,GB,0.7642732470040554,2010112106
d,B.Chubb,DEN,0.7666808279382721,2019092911
d,B.Church,JAX,1.0659154189569409,2018112501
d,B.Clay,LAC,0.4,2018083063
d,B.Cofield,WAS,0.554062560615088,2014122000
d,B.Colquitt,CLE,0.2,2017102900
d,B.Cooks,LA,0.2,2019090800
d,B.Copeland,NYJ,0.5768843687898199,2019110304
d,B.Costanzo,SF,0.4562433786023575,2014080701
d,B.Cottom,SEA,0.2,2015082960
d,B.Countess,PHI,0.581214306598607,2019080861
d,B.Cowart,NE,0.4166640277511612,2019091505
d,B.Cox,CAR,0.36060120068066276,2019110302
d,B.Coyle,SF,0.8157891761236803,2018090904
d,B.Cunningham,CHI,0.2,2018120901
d,B.Cushing,HOU,1.2224249747345013,2017123103
d,B.Daley,ATL,0.2,2014081605
d,B.Davis,OAK,0.5859077850062205,2011082851
d,B.Dawkins,DEN,1.2301364102936068,2011122400
d,B.Deaderick,NO,0.43367596732353286,2014122104
d,B.Dixon,NYG,0.45233017294722233,2017123107
d,B.Dubose,MIN,0.4,2015090363
d,B.Dunn,HOU,0.45233574769822466,2019110300
d,B.Dupree,PIT,0.6514363454079012,2019110306
d,B.Ellis,NE,0.6,2017083162
d,B.Facyson,LAC,0.7833506856333408,2019092210
d,B.Farnham,NE,0.44998000099995006,2011081152
d,B.Felder,BUF,0.5999961659864574,2014080300
d,B.Filimoeatu,OAK,0.5199802679057048,2014122813
d,B.Fletcher,NE,0.8060797316609521,2015092001
d,B.Flowers,SD,0.776804701820416,2016111309
d,B.Gardner,SD,0.6700031557127999,2016082851
d,B.Garland,ATL,0.36665434560318044,2017011400
d,B.Gaston,DET,0.39485601117717306,2017081351
d,B.Gbadyu,OAK,0.4000033333888788,2011090251
d,B.Gedeon,MIN,0.5855879904935796,2019110303
d,B.Ghee,TEN,0.3999866776773802,2014113002
d,B.Gibson,STL,0.2,2011111310
d,B.Gideon,ARI,0.5300059831629769,2012083063
d,B.Gilbeaux,TB,0.2,2010081451
d,B.Golden,ARI,0.2,2015101108
d,B.Goodson,GB,0.9064834808049778,2019110310
d,B.Graham,PHI,0.5858711817128595,2019110305
d,B.Green-Ellis,CIN,0.2999950002499875,2013122902
d,B.Greenwood,PIT,0.2666611114629429,2011090163
d,B.Grimes,TB,0.7647740589816083,2018123010
d,B.Hager,LA,0.6617090302225175,2019092909
d,B.Hall,BAL,0.404166075954262,2013080800
d,B.Hardin,CHI,0.6333382778478647,2013082910
d,B.Harris,MIA,0.49374350751280077,2016081252
d,B.Harrison,HOU,0.399990000499975,2009090450
d,B.Heard,PIT,0.4,2015082951
d,B.Heath,TB,0.4,2011090159
d,B.Hector,ARI,0.4129519389770512,2019082957
d,B.Heeney,HOU,0.9127239675580601,2018082554
d,B.Hekking,SD,0.2,2015082258
d,B.Hepburn,DAL,0.400002333250549,2016081353
d,B.Hicks,PIT,0.39999322259385767,2012082552
d,B.Hill,NYG,0.5959993485336731,2019102703
d,B.Hogan,CAR,0.4999950002499875,2012010111
d,B.Hoyett,TEN,0.6,2019082953
d,B.Hughes,PHI,0.4608544965872313,2013091508
d,B.Irvin,CAR,0.558267695451437,2019110302
d,B.Iwuh,CHI,0.7690444831382,2011082251
d,B.Jackson,SEA,0.4689919722599796,2019102700
d,B.Jacobs,CAR,0.5942003480520962,2018083062
d,B.James,HOU,1.1466098818902148,2013011300
d,B.Jefferson,BUF,0.877791296373428,2011082751
d,B.Jenkins,WAS,0.48889259246913996,2013082904
d,B.Jerideau,SD,0.2,2013080805
d,B.Johnson,BUF,0.5820469210392989,2014082801
d,B.Joiner,CIN,0.2,2014082802
d,B.Jones,DAL,0.878874852892811,2019102011
d,B.Kaufusi,NYJ,0.548884826110378,2019092206
d,B.Keeton,NYJ,0.6,2016081952
d,B.Kehl,WAS,0.7338236794087949,2013092910
d,B.Keisel,PIT,0.6418542303243548,2014113006
d,B.Kelley,DEN,1.0000199990000502,2011081154
d,B.Kern,TEN,0.2,2018102100
d,B.King,NE,0.43331165425558893,2019081755
d,B.Landor,NYJ,0.6,2011090157
d,B.Lang,SD,0.36666222237036544,2011010213
d,B.Langley,DEN,0.511100305659191,2018082455
d,B.Larsen,BUF,0.2,2015082951
d,B.Leber,STL,0.6263458281954591,2011111310
d,B.Lee,NYJ,0.5000049997500126,2010090256
d,B.Lemmons,LAC,0.2,2019082964
d,B.Leonard,CIN,0.2999950002499875,2012123002
d,B.Lockett,NE,0.5199869335169054,2011081152
d,B.Logan,TEN,0.5981223419358781,2018123011
d,B.Lokombo,BAL,0.6,2017083163
d,B.Long,SF,0.6,2010081551
d,B.Lowery,DEN,0.5000049997500126,2016082055
d,B.Magee,TB,0.6666428900773373,2014091800
d,B.Malena,DAL,0.2,2015082352
d,B.Marshall,OAK,1.112544606254561,2019082255
d,B.Martinez,GB,1.440179933710327,2019110310
d,B.Mattison,BAL,0.2,2009082450
d,B.Maxwell,SEA,0.7317410512123084,2017123115
d,B.Maynard,CLE,0.2,2011111310
d,B.Mayowa,OAK,0.4689782389150897,2019102704
d,B.McBryde,SF,0.399990000499975,2016082654
d,B.McCain,MIA,0.5636772688760079,2019110304
d,B.McCann,WAS,0.6541561012900108,2015082956
d,B.McCray,NO,0.2901955240774293,2010090262
d,B.McDonald,TB,0.6251872156070103,2012102103
d,B.McDougald,SEA,0.9768826703686342,2019110308
d,B.McFadden,PIT,1.0089285128762993,2012010103
d,B.McGee,STL,0.6000038881861596,2014091409
d,B.McGowan,NE,0.7708249165186764,2010082652
d,B.McKinney,HOU,1.011344877349003,2019110300
d,B.McNally,WAS,0.2,2012082952
d,B.Mebane,LAC,0.6343632709093063,2019101311
d,B.Meriweather,NYG,0.9246552349230426,2016010308
d,B.Mihalik,PHI,0.6110935196326526,2015090355
d,B.Miller,SF,1.0833333333333335,2009090452
d,B.Mingo,SEA,0.5921728060691327,2019082965
d,B.Mone,SEA,0.3999973338755085,2019090808
d,B.Moore,SD,0.6666666666666667,2013082914
d,B.Murphy,ARI,0.9499929168715344,2019092908
d,B.Murphy Jr.,ARI,1.1199709350034561,2019103100
d,B.Nichols,CHI,0.5283292902802448,2019110305
d,B.Niemann,KC,0.926673637354414,2019102712
d,B.Nnabuife,ARI,0.5000058325764534,2011090164
d,B.Okereke,IND,0.7111232358267756,2019110306
d,B.Orakpo,TEN,0.6859337556067293,2018120600
d,B.Parker,PHI,0.2,2009081351
d,B.Person,ARI,0.4,2015081553
d,B.Peters,HOU,0.4159038969748434,2018120204
d,B.Pierce,BAL,0.2,2013011200
d,B.Pollard,TEN,1.2493134263357826,2014100508
d,B.Pool,NYJ,0.7854980120976022,2012010100
d,B.Poole,NYJ,0.8576022361756095,2019110304
d,B.Poppinga,DAL,0.5763169794470109,2012123007
d,B.Powell,NYJ,0.2,2013120803
d,B.Price,CLE,0.5070691642222467,2018121501
d,B.Quick,LA,0.2,2016081353
d,B.Qvale,NYJ,0.2,2015081352
d,B.Rainey,NYG,0.2,2016122200
d,B.Raji,GB,0.43637124558060975,2016011601
d,B.Rambo,BUF,0.8311117688910734,2017082652
d,B.Randolph,LA,0.4,2016081353
d,B.Reed,ARI,0.5541890524872054,2019102006
d,B.Renkart,PIT,0.5666455567591941,2010081452
d,B.Richardson,NYG,0.6158620375907239,2017083162
d,B.Roberts,LA,0.5333333337083052,2019082959
d,B.Robinson,ARI,0.36666247437328253,2011010214
d,B.Robison,MIN,0.43809598579827264,2018082452
d,B.Roby,HOU,0.6466906662989065,2019101304
d,B.Rolle,PIT,0.7256301331786864,2013082905
d,B.Ross,DEN,0.8336735349917197,2016081156
d,B.Russell,CHI,0.3636371559513055,2013082301
d,B.Ruud,HOU,1.3369544976060461,2013011300
d,B.Sanders,BUF,0.6272769972827679,2017083153
d,B.Sanford,CLE,0.37718974523132665,2013122910
d,B.Sapp,MIN,0.5601453644417796,2012010109
d,B.Satele,NYJ,0.7375140625234182,2011090157
d,B.Scarlett,HOU,0.5603553448566048,2019110300
d,B.Schaefering,DAL,0.5033993388492751,2012122306
d,B.Scott,BUF,0.8856414532222461,2013082901
d,B.Sermons,ARI,0.4999950002499875,2014081606
d,B.Sharpe,ARI,0.4583320833958302,2011081155
d,B.Sheldon,GB,0.5999874774051014,2019082958
d,B.Shepherd,WAS,0.2,2014082302
d,B.Siler,KC,0.8346755604452257,2012123012
d,B.Skinner,DET,0.4,2012082553
d,B.Skrine,CHI,0.729443525026445,2019110305
d,B.Smith,GB,0.42975462415391474,2013082911
d,B.Speaks,KC,0.4708312057133647,2019081754
d,B.Spikes,BUF,1.0305112401216108,2016121100
d,B.Stewart,LAC,0.4666677775740893,2017083165
d,B.Suite,DET,0.4000033333888787,2015090356
d,B.Sullivan,SD,0.4,2011081153
d,B.Swain,GB,0.2,2009091312
d,B.Sylve,BUF,0.4999950002499875,2017081753
d,B.Taylor,MIN,0.6677742964328593,2018083066
d,B.Thomas,NYJ,0.6307413705525364,2012120904
d,B.Thompson,CLE,0.44880274132250875,2017083155
d,B.Trawick,BAL,0.5634638800690724,2019090803
d,B.Turner,CHI,0.5555470371543254,2010102405
d,B.Underwood,DAL,0.6657263717273472,2013081700
d,B.Urban,CHI,0.3999942023658893,2019110305
d,B.Urlacher,CHI,1.2521687895562297,2012120200
d,B.Vereen,NE,0.5815733793823912,2016081155
